"match_id","id","total_goals","supremacy","draw_factor","fit_error","expH","expA"
3879808,"seriea312",2.86,-1.06,1.16,5.91665239140786e-09,0.900215092127981,1.95776382300789
3879810,"seriea313",2.31,-0.47,1.08,7.6075633273107e-09,0.923377305352569,1.39136320269771
3879809,"seriea314",2.5,0.69,1.05,3.11079353281681e-09,1.59822092866074,0.906762738947473
3879814,"seriea315",2.57,-0.43,1.12,3.98440949887711e-09,1.06771648343719,1.49881851352237
3879811,"seriea316",3.35,2.01,1.09,4.33387369400293e-08,2.68386357183021,0.670776655000302
3879812,"seriea317",2.58,-0.38,1.11,1.08562775663215e-09,1.09749968939531,1.48075675236987
3879813,"seriea318",2.56,0.45,1.16,2.17598384381126e-09,1.50739104691736,1.05465157161902
3879815,"seriea319",2.46,0.6,1.14,3.01319697838131e-09,1.52750757549975,0.931493555616109
3878603,"seriea32",2.43,0.26,1.05,1.99538596200887e-09,1.34403002771259,1.08215294548247
3879816,"seriea320",2.75,1.62,1.03,6.13983109202576e-09,2.18253440417641,0.565504890866326
3879818,"seriea321",2.31,-0.13,1.05,1.37681282554152e-09,1.09199341938417,1.22173981161651
3879819,"seriea322",2.42,0,1.12,8.12949742230238e-10,1.20957853998173,1.20957854181072
3879817,"seriea323",2.65,-0.24,1.14,1.73565088809451e-09,1.20130884330478,1.44566120516026
3879823,"seriea324",2.52,-0.78,1.08,1.12144852447556e-08,0.867224253574309,1.65218405690515
3879821,"seriea325",2.62,0.81,1.09,5.66636983624852e-09,1.71654495324986,0.901754761626085
3879820,"seriea326",3.05,2.28,1.1,9.65860407692439e-09,2.66393013743201,0.382263733401904
3879825,"seriea327",2.7,1.17,1.03,1.2247410072556e-08,1.93392918192285,0.761306071583921
3879824,"seriea328",2.59,-0.32,1.08,1.45411446092978e-09,1.13600677016485,1.45353850546936
3879822,"seriea329",2.41,0.53,1.03,7.81234838355736e-09,1.47308985220247,0.940928869335035
3878610,"seriea33",2.7,0.68,1.13,2.45262805161395e-08,1.68716709614849,1.0087881172696
3879826,"seriea330",2.88,1.01,1.05,1.53923423646183e-08,1.94470268484784,0.930649774630695
3879827,"seriea331",3.14,1.86,1.07,2.53564339825015e-08,2.50167139204109,0.63834447724349
3879835,"seriea332",2.72,0.61,1.15,1.44879061324024e-08,1.66576757417886,1.05326185161125
3879829,"seriea333",2.87,0.69,1.17,2.92647084385895e-09,1.77938539737436,1.08657664673811
3879830,"seriea334",2.64,-0.61,1.1,7.13042981367833e-09,1.01243931647324,1.62645562521917
3879833,"seriea335",2.62,1.18,1.11,4.19857035760397e-09,1.9031746665763,0.721018489087648
3879832,"seriea336",2.63,0.27,1.11,1.75092637930676e-09,1.45267023524562,1.17984611698312
3879828,"seriea337",2.86,1.38,1.02,1.4627551726166e-08,2.12214149594963,0.737396288703014
3879831,"seriea338",2.69,0.45,1.14,1.53427220368268e-09,1.5745477194722,1.12024105216546
3879834,"seriea339",2.6,-0.2,1.13,2.04294300594527e-09,1.20124959558902,1.39943713253775
3878608,"seriea34",2.46,0.71,1.08,6.35643734018459e-09,1.58718877887724,0.876450529631384
3879836,"seriea340",2.68,1.36,1.1,8.28463089978812e-09,2.02136481503472,0.658993513651662
3879837,"seriea341",2.81,1.27,1.11,8.24013998451748e-09,2.03809931073694,0.767130015944859
3879842,"seriea342",2.52,0.59,1.08,1.69137025927263e-09,1.55555487299594,0.968392573999648
3879840,"seriea343",2.45,0.32,1.08,1.59831589731674e-09,1.38485730689635,1.06069750445768
3879839,"seriea344",2.51,-0.49,1.12,1.5085346343484e-09,1.0059718950155,1.50082524960193
3879841,"seriea345",2.86,-0.08,1.13,2.35487958660786e-09,1.38852181708363,1.4709852920083
3879838,"seriea346",2.62,-0.26,1.07,2.34771814776771e-09,1.18149731030838,1.43767005921247
3879843,"seriea347",2.59,0.18,1.12,1.01750809511494e-09,1.38423582126226,1.20586724096137
3879844,"seriea348",2.49,0.56,1.11,4.29412993439209e-09,1.52830173520228,0.964057623768148
3879845,"seriea349",2.83,-0.08,1.09,2.11381536545359e-09,1.37448052270019,1.45436717366282
3878605,"seriea35",2.54,-0.67,1.13,3.18622668319011e-09,0.933640150269885,1.60604321781721
3879846,"seriea350",2.88,-0.84,1.16,6.632306885385e-09,1.0190734341926,1.86060468572861
3879848,"seriea351",2.61,-0.63,1.09,7.25270767853787e-09,0.985781175103566,1.61967195282538
3879847,"seriea352",2.62,0.53,1.09,1.67753560019591e-09,1.57318875142334,1.04227957843497
3879849,"seriea353",2.64,0.25,1.13,9.16328699494723e-10,1.44596932627309,1.19397243460084
3879850,"seriea354",2.93,1.83,1.22,2.06142695126631e-08,2.38188995124678,0.54795552170081
3879853,"seriea355",2.75,0.38,1.11,8.1089803668051e-09,1.56439884611865,1.18504823289081
3879851,"seriea356",3.17,1.81,0.99,6.97366176431983e-09,2.49042451905571,0.679123480206131
3879852,"seriea357",2.82,0.61,1.05,4.90554288618998e-09,1.71411708587283,1.10298448431111
3879854,"seriea358",3.09,1.26,1.12,6.84315458098932e-09,2.17587528660209,0.917751792272486
3879856,"seriea359",2.95,-0.98,1.07,6.15194549904732e-09,0.985759970547595,1.96581985403047
3878611,"seriea36",2.36,-0.54,1.1,5.61088064621282e-09,0.909363138799854,1.44764764844811
3879855,"seriea360",3.55,2.32,1.01,1.17655667611736e-08,2.93766883665284,0.613367149946077
3879858,"seriea361",2.65,-0.55,1.11,4.11966248664152e-09,1.04926100437584,1.59754603978245
3879857,"seriea362",3.25,1.58,1.11,5.76428645357033e-09,2.4167862542282,0.835606772940721
3879863,"seriea363",2.67,-0.29,1.13,8.40977325612415e-09,1.19027748774709,1.48454802533641
3879859,"seriea364",2.56,-0.17,1.06,1.11456253457945e-09,1.19698667237863,1.36666717431143
3879860,"seriea365",2.95,0.98,1.14,1.91645581027286e-09,1.9692332556081,0.985469900148451
3879861,"seriea366",3.03,-1,1.07,1.73723039594514e-08,1.01753142974728,2.01351076585832
3879866,"seriea367",3.32,2.08,1.03,1.58583373716714e-08,2.69790458900255,0.618075639758876
3879865,"seriea368",2.83,-0.12,1.21,1.01412298464288e-08,1.35406786485102,1.47411054308999
3879862,"seriea369",3.47,-1.55,1.19,1.85765224203001e-08,0.963875885297456,2.50990452525637
3878609,"seriea37",2.41,-0.63,1.12,5.09598681471669e-09,0.892289661685711,1.52006261183867
3879864,"seriea370",2.97,-1.05,1.1,9.13839124198043e-09,0.958380558999544,2.00785835620822
3879870,"seriea371",3.31,2.06,0.98,2.17735855587897e-08,2.68582134605429,0.627777988796045
3879869,"seriea372",3.17,-0.2,1.08,2.07865939650352e-09,1.48799752713417,1.68675906594019
3879867,"seriea373",4.04,3.02,0.99,8.7106944796589e-08,3.52982404182025,0.506081379183313
3879868,"seriea374",3.13,0.95,1.06,1.38576579056468e-08,2.03963915613832,1.09167208204123
3879872,"seriea375",2.89,0.27,1.18,1.67085577164546e-09,1.58173382207763,1.30774670320033
3879873,"seriea376",3.2,-0.02,1.14,3.59557199841556e-09,1.58652467947432,1.60995948401526
3879876,"seriea377",3.15,1.11,1.07,1.43063920612902e-08,2.12848552099397,1.02057457718308
3879874,"seriea378",3.01,0.59,1.02,3.61549828209585e-09,1.80163156560906,1.2080776851825
3879875,"seriea379",3.47,1.91,1.07,1.11322713020182e-08,2.69036130585233,0.781868991650809
3878604,"seriea38",2.92,0.86,1.17,3.44523701371644e-06,1.88986337703613,1.03141331385728
3879871,"seriea380",2.8,0.45,1.05,6.80727367613138e-09,1.62545712082895,1.17447977593042
3878607,"seriea39",2.88,1.36,1.11,1.37347225139342e-08,2.11995586856622,0.758621933671883
3878542,"seriea4",2.71,0.33,1.15,2.15231659873065e-09,1.51872671459505,1.19171573855839
3878606,"seriea40",2.54,0.92,1.09,4.18949165655702e-09,1.73089539617816,0.810952345864537
3879537,"seriea41",2.54,-0.21,1.11,1.84570919876852e-09,1.16426197749037,1.37529575502062
3879539,"seriea42",2.85,-1.21,1.12,8.64202325744565e-09,0.817672599484476,2.02985201938856
3879540,"seriea43",2.33,-0.08,1.09,3.87752598180455e-09,1.12703232676235,1.20491501208956
3879541,"seriea44",2.68,1.18,1.16,5.86861128640658e-09,1.92936305644578,0.748420573324392
3879542,"seriea45",3.04,1.68,1.07,1.5952538495452e-08,2.35859188213198,0.68241942526692
3879543,"seriea46",3.12,2.2,1.07,1.10077158619069e-08,2.65953587837427,0.455950999355248
3879538,"seriea47",2.65,0.65,1.1,2.29660890631715e-09,1.64970813299166,1.00125031719532
3879544,"seriea48",2.56,0.5,1.13,2.38956122111046e-09,1.52858578641651,1.02739448592871
3879545,"seriea49",2.67,-0.8,1.06,8.77803170569627e-09,0.936117137322449,1.73724459957085
3878547,"seriea5",2.3,-0.4,1.03,2.11073423907137e-08,0.950476458133027,1.35126471132686
3879546,"seriea50",2.6,0.34,1.13,3.73983908943007e-09,1.47024684495932,1.1265570595944
3879548,"seriea51",2.52,0.47,1.1,2.18180422970247e-09,1.49104488636411,1.02468391432654
3879547,"seriea52",3.02,1.69,1.07,9.27190784155099e-09,2.35884440715069,0.665649001956341
3879552,"seriea53",2.32,-0.1,1.12,6.09619389872855e-09,1.1094043460143,1.21359767555265
3879549,"seriea54",2.56,0.03,1.12,1.05802639801354e-09,1.29590326831329,1.26258555034335
3879550,"seriea55",2.62,0.45,1.14,4.36060351162761e-09,1.53427515962949,1.08208376100292
3879553,"seriea56",2.31,0.38,1.08,2.17651225539935e-09,1.34623684570328,0.963944674648683
3879554,"seriea57",2.57,1.05,1.13,5.63673111678875e-09,1.81217375041521,0.76264190782898
3879551,"seriea58",2.67,-0.62,1.16,7.1939538373845e-09,1.02338206764928,1.64176245337144
3879555,"seriea59",2.58,0.6,1.05,6.93708736742941e-09,1.58674795905654,0.988778861693653
3878543,"seriea6",2.81,1.03,1.15,1.71400493782027e-08,1.92227372849631,0.887985564628989
3879556,"seriea60",2.62,-0.37,1.11,4.06877753129308e-09,1.12346427980362,1.49258727596297
3879558,"seriea61",2.4,-0.28,1.08,2.07285887015277e-09,1.0558631107558,1.33958364383084
3879557,"seriea62",2.48,0.41,1.13,6.52827030116381e-09,1.44407296976933,1.03611809963544
3879563,"seriea63",2.55,0.17,1.1,6.47740461314324e-10,1.35605183822696,1.18957271989593
3879561,"seriea64",2.62,0.9,1.15,6.70276557465169e-09,1.75819788660038,0.861546696727179
3879559,"seriea65",2.7,1.75,0.95,1.1444907315202e-08,2.22210190852826,0.476400651789049
3879560,"seriea66",3.04,1.77,1.05,7.5739624451591e-08,2.40524051177208,0.635761617468412
3879562,"seriea67",2.84,-0.26,1.14,2.43574353039896e-09,1.29221050330731,1.54905270218763
3879564,"seriea68",2.69,-0.68,1.08,3.73653427735048e-09,1.00549334088993,1.68069420986325
3879565,"seriea69",2.66,-0.57,1.09,3.1754631280685e-09,1.04831929689106,1.61389919428069
3878548,"seriea7",2.93,1.66,1.22,4.08993078785771e-08,2.29179165785923,0.634056568887375
3879566,"seriea70",2.44,0.16,1.05,1.06341087679015e-09,1.29943215664148,1.14354534145228
3879567,"seriea71",2.93,1.45,1.1,1.04406514640226e-08,2.18922326985961,0.736688697573935
3879568,"seriea72",2.51,0.21,1.09,3.28488187903628e-09,1.36116632523324,1.14944053867022
3879571,"seriea73",2.44,0.72,1.11,3.16711421984198e-09,1.58038991608058,0.858241598583216
3879569,"seriea74",2.35,0.06,1.05,4.85867289371497e-09,1.20179091106333,1.14344469289715
3879576,"seriea75",2.57,0.09,1.05,2.75922446292562e-09,1.32836009616655,1.23701167226549
3879570,"seriea76",2.34,0.48,1.1,3.434066636094e-09,1.41102471126554,0.927772211035506
3879574,"seriea77",2.45,-0.27,1.11,2.67568126659524e-09,1.08975509041,1.36408218913264
3879572,"seriea78",2.84,0.96,1.08,5.72814617990694e-09,1.89930368671935,0.939138233753052
3879573,"seriea79",2.55,-0.21,1.07,1.85225007058931e-09,1.17254841185213,1.37923278015217
3878544,"seriea8",2.53,0.55,1.11,3.34592051685261e-09,1.53968455361587,0.989531030886471
3879575,"seriea80",2.61,0.22,1.11,5.94823055666452e-10,1.41463941816731,1.19045542696365
3879578,"seriea81",2.29,0.36,1.11,2.75052631018249e-09,1.32391511918085,0.964754926964194
3879577,"seriea82",2.39,0.03,1.05,6.79651560883519e-10,1.21262549743021,1.18038375216615
3879579,"seriea83",2.64,-0.38,1.12,4.69414921980484e-09,1.13013953853395,1.50539749435692
3879581,"seriea84",2.57,-0.86,1.1,5.65052149688951e-09,0.855236461350504,1.71385397511333
3879583,"seriea85",2.73,0.07,1.08,1.46216088586496e-09,1.40382676479256,1.32910495310185
3879580,"seriea86",2.76,1.46,1.15,2.00997485577661e-08,2.10745257422902,0.649422765723517
3879582,"seriea87",2.56,0.62,1.09,2.37987338282127e-09,1.58694713274135,0.969737089061934
3879585,"seriea88",2.58,0.71,1,5.21984834347575e-09,1.64649509517354,0.936733799575506
3879586,"seriea89",2.68,0.42,1.09,5.7690542597755e-10,1.54658944282112,1.13146429346603
3878545,"seriea9",2.51,0.54,1.17,7.48268817764729e-09,1.52617097787794,0.985890136323936
3879584,"seriea90",2.64,1.24,1.03,8.52224745959284e-09,1.94306327158965,0.699254909154456
3879587,"seriea91",2.41,-0.77,1.08,3.72680176942776e-09,0.822225012975805,1.5886250661254
3879588,"seriea92",2.58,-0.2,1.08,1.39495028502474e-09,1.18982793096629,1.38646947891431
3879589,"seriea93",2.53,0.14,1.09,5.63226107413458e-10,1.3331992457652,1.19471287593476
3879594,"seriea94",2.52,0.89,1.1,3.08924394774073e-09,1.7022029183459,0.812798444937736
3879593,"seriea95",3.08,1.9,1.05,6.78715470212049e-09,2.49184072594592,0.59312690125082
3879592,"seriea96",2.97,1.53,1.11,9.36737352949724e-09,2.25250054501227,0.72048032991319
3879591,"seriea97",2.52,-0.99,1.1,9.18681890002416e-09,0.766188886752181,1.75302838748186
3879590,"seriea98",2.42,0.51,1.06,1.32700986068596e-09,1.46633391314779,0.957649502039362
3879595,"seriea99",2.68,-0.84,1.07,9.01114978237268e-09,0.91795234830085,1.76222365496611
