"match_id","id","PSCH_prob","PSCD_prob","PSCA_prob","BbAvH_prob","BbAvD_prob","BbAvA_prob","BbAv>2.5_prob","BbAv<2.5_prob"
3890259,"bundesliga1",0.890404060999296,0.0779192097930967,0.0316767292076075,0.87822604668797,0.0894796349455668,0.0322943183664627,0.696629213483146,0.303370786516854
3890268,"bundesliga10",0.466644581556172,0.276823056855356,0.256532361588472,0.458287135033431,0.278197762322346,0.263515102644223,0.465789473684211,0.53421052631579
3890358,"bundesliga100",0.350107066381156,0.299785867237687,0.350107066381156,0.351448566115298,0.298399725946951,0.350151707937751,0.436363636363636,0.563636363636364
3890364,"bundesliga101",0.885124462116673,0.0755760117653467,0.0392995261179803,0.860995850622407,0.095954356846473,0.0430497925311203,0.768361581920904,0.231638418079096
3890360,"bundesliga102",0.36588711336671,0.297144686006904,0.336968200626386,0.350780442168497,0.30355999803043,0.345659559801073,0.39746835443038,0.60253164556962
3890362,"bundesliga103",0.443768218983292,0.26083185211518,0.295399928901529,0.44249482798253,0.27055398053789,0.28695119147958,0.573643410852713,0.426356589147287
3890359,"bundesliga104",0.623192729507211,0.224406556267505,0.152400714225284,0.640556998377933,0.214485148778131,0.144957852843936,0.577319587628866,0.422680412371134
3890361,"bundesliga105",0.275203942422808,0.262661135395495,0.462134922181697,0.29090453520421,0.269356051115009,0.439739413680782,0.573643410852713,0.426356589147287
3890363,"bundesliga106",0.59009173212422,0.242463434486685,0.167444833389095,0.576645206233638,0.246918573948607,0.176436219817755,0.513157894736842,0.486842105263158
3890366,"bundesliga107",0.44990935018395,0.265800103902713,0.284290545913337,0.43428161976877,0.274415632201716,0.291302748029514,0.543307086614173,0.456692913385827
3890365,"bundesliga108",0.750298011528871,0.152386107767879,0.0973158807032496,0.72255074245902,0.169025262968092,0.108423994572888,0.688636363636364,0.311363636363636
3890367,"bundesliga109",0.0954700959528612,0.180371546597288,0.724158357449851,0.118627912349302,0.187788454133974,0.693583633516723,0.608585858585859,0.391414141414141
3890272,"bundesliga11",0.426603000371225,0.278746278651653,0.294650720977122,0.433975005821625,0.275820849181091,0.290204144997283,0.529100529100529,0.470899470899471
3890370,"bundesliga110",0.217951059167275,0.254747991234478,0.527300949598247,0.254297744425787,0.26421464810813,0.481487607466084,0.557291666666667,0.442708333333333
3890371,"bundesliga111",0.447659238892974,0.274614491085606,0.27772627002142,0.440812944507101,0.277119248739844,0.282067806753055,0.523684210526316,0.476315789473684
3890373,"bundesliga112",0.652806167143608,0.212871576242481,0.134322256613911,0.635936783732181,0.223477784849281,0.140585431418538,0.536842105263158,0.463157894736842
3890369,"bundesliga113",0.0865550514409867,0.155249536711611,0.758195411847402,0.0829862915324693,0.155531497365592,0.761482211101939,0.66270783847981,0.33729216152019
3890372,"bundesliga114",0.471321695760599,0.259351620947631,0.269326683291771,0.492105263157895,0.253947368421053,0.253947368421053,0.619047619047619,0.380952380952381
3890368,"bundesliga115",0.575779089358185,0.242283280175474,0.181937630466341,0.586221638790762,0.232195367931793,0.181582993277445,0.59079283887468,0.40920716112532
3890375,"bundesliga116",0.473959768531276,0.272526866905484,0.253513364563241,0.468679545555015,0.276822421643605,0.254498032801379,0.496042216358839,0.503957783641161
